"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
0,100,100,100,1000,0,8716,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8576,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,6.80984,6.80984,1000,0,8108,3.19016,3.19016,3.19016,10.1771208256,FALSE,90,93.19016,93.19016,-3.19016000000001,93.19016,3.19016000000001,90,0,43.09305,-39.90289,-0.436859999999997
0,20,11.18379,11.18379,1000,0,8668,8.81621,8.81621,8.81621,77.7255587641,FALSE,80,88.81621,88.81621,-8.81621,88.81621,8.81621,80,0,33.09305,-24.27684,5.18919
0,30,23.98521,23.98521,1000,0,8868,6.01479,6.01479,6.01479,36.1776987441,FALSE,70,76.01479,76.01479,-6.01479,76.01479,6.01479,70,0,23.09305,-17.07826,2.38777
0,40,33.53181,33.53181,1000,0,8672,6.46819,6.46819,6.46819,41.8374818761,FALSE,60,66.46819,66.46819,-6.46818999999999,66.46819,6.46818999999999,60,0,13.09305,-6.62486000000001,2.84117
0,50,59.20793,59.20793,1000,0,8504,-9.20793,9.20793,9.20793,84.7859748849,FALSE,50,40.79207,40.79207,9.20793,40.79207,9.20793,50,0,3.09305000000001,6.11487999999999,5.58091
0,60,60.27166,60.27166,1000,0,8520,-0.271660000000004,0.271660000000004,0.271660000000004,0.0737991556000023,FALSE,40,39.72834,39.72834,0.271660000000004,39.72834,0.271660000000004,40,0,6.90694999999999,-6.63528999999999,-3.35535999999999
0,70,67.93126,67.93126,1000,0,8504,2.06873999999999,2.06873999999999,2.06873999999999,4.27968518759996,FALSE,30,32.06874,32.06874,-2.06873999999999,32.06874,2.06873999999999,30,0,16.90695,-14.83821,-1.55828000000001
0,80,87.59131,87.59131,1000,0,8812,-7.59130999999999,7.59130999999999,7.59130999999999,57.6279875160999,FALSE,20,12.40869,12.40869,7.59130999999999,12.40869,7.59130999999999,20,0,26.90695,-19.31564,3.96429
0,90,92.11512,92.11512,1000,0,8532,-2.11511999999999,2.11511999999999,2.11511999999999,4.47373261439996,FALSE,10,7.88488000000001,7.88488000000001,2.11511999999999,7.88488000000001,2.11511999999999,10,0,36.90695,-34.79183,-1.51190000000001
0,100,100,100,1000,0,8820,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8444,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,6.29306,6.29306,1000,0,8416,3.70694,3.70694,3.70694,13.7414041636,FALSE,90,93.70694,93.70694,-3.70694,93.70694,3.70694,90,0,43.09305,-39.38611,0.0799200000000031
0,20,14.85946,14.85946,1000,0,8764,5.14054,5.14054,5.14054,26.4251514916,FALSE,80,85.14054,85.14054,-5.14054,85.14054,5.14054,80,0,33.09305,-27.95251,1.51352000000001
0,30,23.52241,23.52241,1000,0,8776,6.47759,6.47759,6.47759,41.9591722081,FALSE,70,76.47759,76.47759,-6.47758999999999,76.47759,6.47758999999999,70,0,23.09305,-16.61546,2.85057
0,40,48.44025,48.44025,1000,0,8732,-8.44025,8.44025,8.44025,71.2378200625,FALSE,60,51.55975,51.55975,8.44025,51.55975,8.44025,60,0,13.09305,-4.65280000000001,4.81323
0,50,55.33022,55.33022,1000,0,8532,-5.33022,5.33022,5.33022,28.4112452484,FALSE,50,44.66978,44.66978,5.33022,44.66978,5.33022,50,0,3.09305000000001,2.23716999999999,1.7032
0,60,63.90579,63.90579,1000,0,8712,-3.90579,3.90579,3.90579,15.2551955241,FALSE,40,36.09421,36.09421,3.90579,36.09421,3.90579,40,0,6.90694999999999,-3.00116,0.27877
0,70,75.47483,75.47483,1000,0,8612,-5.47483,5.47483,5.47483,29.9737635289,FALSE,30,24.52517,24.52517,5.47483,24.52517,5.47483,30,0,16.90695,-11.43212,1.84781
0,80,83.60688,83.60688,1000,0,8508,-3.60687999999999,3.60687999999999,3.60687999999999,13.0095833343999,FALSE,20,16.39312,16.39312,3.60687999999999,16.39312,3.60687999999999,20,0,26.90695,-23.30007,-0.0201400000000067
0,90,94.07962,94.07962,1000,0,8740,-4.07961999999999,4.07961999999999,4.07961999999999,16.6432993443999,FALSE,10,5.92038000000001,5.92038000000001,4.07961999999999,5.92038000000001,4.07961999999999,10,0,36.90695,-32.82733,0.452599999999995
0,100,100,100,1000,0,8664,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8444,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,6.48747,6.48747,1000,0,8632,3.51253,3.51253,3.51253,12.3378670009,FALSE,90,93.51253,93.51253,-3.51253,93.51253,3.51253,90,0,43.09305,-39.58052,-0.114489999999996
0,20,18.61313,18.61313,1000,0,8476,1.38687,1.38687,1.38687,1.92340839690001,FALSE,80,81.38687,81.38687,-1.38687,81.38687,1.38687,80,0,33.09305,-31.70618,-2.24014999999999
0,30,25.12671,25.12671,1000,0,8832,4.87329,4.87329,4.87329,23.7489554241,FALSE,70,74.87329,74.87329,-4.87329,74.87329,4.87329,70,0,23.09305,-18.21976,1.24627
0,40,46.57731,46.57731,1000,0,8476,-6.57731,6.57731,6.57731,43.2610068361,FALSE,60,53.42269,53.42269,6.57731,53.42269,6.57731,60,0,13.09305,-6.51574000000001,2.95029
0,50,51.16604,51.16604,1000,0,8540,-1.16604,1.16604,1.16604,1.35964928160001,FALSE,50,48.83396,48.83396,1.16604,48.83396,1.16604,50,0,3.09305000000001,-1.92701,-2.46097999999999
0,60,62.22668,62.22668,1000,0,8728,-2.22668,2.22668,2.22668,4.95810382240001,FALSE,40,37.77332,37.77332,2.22668,37.77332,2.22668,40,0,6.90694999999999,-4.68026999999999,-1.40033999999999
0,70,75.29266,75.29266,1000,0,8292,-5.29266,5.29266,5.29266,28.0122498756,FALSE,30,24.70734,24.70734,5.29266,24.70734,5.29266,30,0,16.90695,-11.61429,1.66564
0,80,87.21884,87.21884,1000,0,8356,-7.21884,7.21884,7.21884,52.1116509456,FALSE,20,12.78116,12.78116,7.21884,12.78116,7.21884,20,0,26.90695,-19.68811,3.59182
0,90,93.97668,93.97668,1000,0,8660,-3.97668,3.97668,3.97668,15.8139838224,FALSE,10,6.02332,6.02332,3.97668,6.02332,3.97668,10,0,36.90695,-32.93027,0.349660000000005
0,100,100,100,1000,0,8984,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8804,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,5.97628,5.97628,1000,0,8324,4.02372,4.02372,4.02372,16.1903226384,FALSE,90,94.02372,94.02372,-4.02372,94.02372,4.02372,90,0,43.09305,-39.06933,0.396700000000004
0,20,16.06869,16.06869,1000,0,8648,3.93131,3.93131,3.93131,15.4551983161,FALSE,80,83.93131,83.93131,-3.93131,83.93131,3.93131,80,0,33.09305,-29.16174,0.304290000000004
0,30,22.74181,22.74181,1000,0,8488,7.25819,7.25819,7.25819,52.6813220761,FALSE,70,77.25819,77.25819,-7.25819,77.25819,7.25819,70,0,23.09305,-15.83486,3.63117
0,40,35.87598,35.87598,1000,0,8800,4.12402,4.12402,4.12402,17.0075409604,FALSE,60,64.12402,64.12402,-4.12402,64.12402,4.12402,60,0,13.09305,-8.96903,0.497000000000005
0,50,54.04884,54.04884,1000,0,8396,-4.04884,4.04884,4.04884,16.3931053456,FALSE,50,45.95116,45.95116,4.04884,45.95116,4.04884,50,0,3.09305000000001,0.955789999999993,0.421820000000002
0,60,67.10319,67.10319,1000,0,8380,-7.10319,7.10319,7.10319,50.4553081761,FALSE,40,32.89681,32.89681,7.10319,32.89681,7.10319,40,0,6.90694999999999,0.196240000000003,3.47617
0,70,76.28777,76.28777,1000,0,8348,-6.28776999999999,6.28776999999999,6.28776999999999,39.5360515728999,FALSE,30,23.71223,23.71223,6.28776999999999,23.71223,6.28776999999999,30,0,16.90695,-10.61918,2.66075
0,80,84.23739,84.23739,1000,0,8808,-4.23739,4.23739,4.23739,17.9554740121,FALSE,20,15.76261,15.76261,4.23739,15.76261,4.23739,20,0,26.90695,-22.66956,0.610370000000009
0,90,91.38193,91.38193,1000,0,9040,-1.38193,1.38193,1.38193,1.90973052489999,FALSE,10,8.61807,8.61807,1.38193,8.61807,1.38193,10,0,36.90695,-35.52502,-2.24509
0,100,100,100,1000,0,8380,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8560,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,8.33177,8.33177,1000,0,8324,1.66823,1.66823,1.66823,2.7829913329,FALSE,90,91.66823,91.66823,-1.66822999999999,91.66823,1.66822999999999,90,0,43.09305,-41.42482,-1.95879
0,20,16.43917,16.43917,1000,0,8340,3.56083,3.56083,3.56083,12.6795102889,FALSE,80,83.56083,83.56083,-3.56083,83.56083,3.56083,80,0,33.09305,-29.53222,-0.0661899999999971
