"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
6,25,42.803,42.803,431,0.02,4252,-17.803,17.803,17.803,316.946809,FALSE,75,57.197,57.197,17.803,57.197,17.803,52.5,22.5,20.1262825,-2.3232825,13.709605
6,25,42.05782,42.05782,664,0.02,NA,-17.05782,17.05782,17.05782,290.9692231524,FALSE,75,57.94218,57.94218,17.05782,57.94218,17.05782,52.5,22.5,20.1262825,-3.0684625,12.964425
6,25,38.7373,38.7373,385,0.02,NA,-13.7373,13.7373,13.7373,188.71341129,FALSE,75,61.2627,61.2627,13.7373,61.2627,13.7373,52.5,22.5,20.1262825,-6.3889825,9.64390500000001
6,25,53.19595,53.19595,594,0.02,NA,-28.19595,28.19595,28.19595,795.0115964025,FALSE,75,46.80405,46.80405,28.19595,46.80405,28.19595,52.5,22.5,20.1262825,8.0696675,24.102555
7,25,35.74358,35.74358,345,0.02,3540,-10.74358,10.74358,10.74358,115.4245112164,FALSE,75,64.25642,64.25642,10.74358,64.25642,10.74358,48.75,26.25,24.04583375,-13.30225375,6.650185
7,25,53.79387,53.79387,805,0.02,NA,-28.79387,28.79387,28.79387,829.0869495769,FALSE,75,46.20613,46.20613,28.79387,46.20613,28.79387,48.75,26.25,24.04583375,4.74803625,24.700475
7,25,41.35272,41.35272,474,0.02,NA,-16.35272,16.35272,16.35272,267.4114513984,FALSE,75,58.64728,58.64728,16.35272,58.64728,16.35272,48.75,26.25,24.04583375,-7.69311375,12.259325
7,25,43.63903,43.63903,475,0.02,NA,-18.63903,18.63903,18.63903,347.4134393409,FALSE,75,56.36097,56.36097,18.63903,56.36097,18.63903,48.75,26.25,24.04583375,-5.40680375,14.545635
0,25,28.46103,28.46103,520,0.02,NA,-3.46103,3.46103,3.46103,11.9787286609,FALSE,75,71.53897,71.53897,3.46102999999999,71.53897,3.46102999999999,75,0,3.391025,0.0700049999999983,-0.632365000000002
0,25,16.74301,16.74301,380,0.02,NA,8.25699,8.25699,8.25699,68.1778838601,FALSE,75,83.25699,83.25699,-8.25699,83.25699,8.25699,75,0,3.391025,4.865965,4.163595
0,25,25.26026,25.26026,345,0.02,NA,-0.260260000000002,0.260260000000002,0.260260000000002,0.0677352676000012,FALSE,75,74.73974,74.73974,0.260260000000002,74.73974,0.260260000000002,75,0,3.391025,-3.130765,-3.833135
1,25,24.48407,24.48407,381,0.02,NA,0.515930000000001,0.515930000000001,0.515930000000001,0.266183764900001,FALSE,75,75.51593,75.51593,-0.515929999999997,75.51593,0.515929999999997,71.25,3.75,0.528526249999999,-0.0125962499999979,-3.577465
1,25,29.00244,29.00244,383,0.02,NA,-4.00244,4.00244,4.00244,16.0195259536,FALSE,75,70.99756,70.99756,4.00244000000001,70.99756,4.00244000000001,71.25,3.75,0.528526249999999,3.47391375,-0.0909549999999992
1,25,28.09131,28.09131,337,0.02,NA,-3.09131,3.09131,3.09131,9.55619751610002,FALSE,75,71.90869,71.90869,3.09131000000001,71.90869,3.09131000000001,71.25,3.75,0.528526249999999,2.56278375,-1.002085
2,25,34.42909,34.42909,316,0.02,3188,-9.42909,9.42909,9.42909,88.9077382281,FALSE,75,65.57091,65.57091,9.42909,65.57091,9.42909,67.5,7.5,4.4480775,4.98101250000001,5.335695
2,25,25.64055,25.64055,472,0.02,NA,-0.640550000000001,0.640550000000001,0.640550000000001,0.410304302500001,FALSE,75,74.35945,74.35945,0.640550000000005,74.35945,0.640550000000005,67.5,7.5,4.4480775,-3.8075275,-3.452845
2,25,24.5483,24.5483,384,0.02,NA,0.451699999999999,0.451699999999999,0.451699999999999,0.204032889999999,FALSE,75,75.4517,75.4517,-0.451700000000002,75.4517,0.451700000000002,67.5,7.5,4.4480775,-3.9963775,-3.641695
2,25,42.27875,42.27875,335,0.02,NA,-17.27875,17.27875,17.27875,298.5552015625,FALSE,75,57.72125,57.72125,17.27875,57.72125,17.27875,67.5,7.5,4.4480775,12.8306725,13.185355
3,25,38.11841,38.11841,337,0.02,3008,-13.11841,13.11841,13.11841,172.0926809281,FALSE,75,61.88159,61.88159,13.11841,61.88159,13.11841,63.75,11.25,8.36762875000001,4.75078125,9.02501500000001
3,25,43.37369,43.37369,427,0.02,NA,-18.37369,18.37369,18.37369,337.5924842161,FALSE,75,56.62631,56.62631,18.37369,56.62631,18.37369,63.75,11.25,8.36762875000001,10.00606125,14.280295
3,25,28.46792,28.46792,385,0.02,NA,-3.46792,3.46792,3.46792,12.0264691264,FALSE,75,71.53208,71.53208,3.46792000000001,71.53208,3.46792000000001,63.75,11.25,8.36762875000001,-4.89970875000001,-0.625474999999996
3,25,24.74029,24.74029,383,0.02,NA,0.259709999999998,0.259709999999998,0.259709999999998,0.0674492840999991,FALSE,75,75.25971,75.25971,-0.259709999999998,75.25971,0.259709999999998,63.75,11.25,8.36762875000001,-8.10791875000001,-3.833685
4,25,40.14905,40.14905,334,0.02,3380,-15.14905,15.14905,15.14905,229.4937159025,FALSE,75,59.85095,59.85095,15.14905,59.85095,15.14905,60,15,12.28718,2.86187,11.055655
4,25,40.97372,40.97372,477,0.02,NA,-15.97372,15.97372,15.97372,255.1597306384,FALSE,75,59.02628,59.02628,15.97372,59.02628,15.97372,60,15,12.28718,3.68654,11.880325
4,25,26.50096,26.50096,400,0.02,NA,-1.50096,1.50096,1.50096,2.25288092160001,FALSE,75,73.49904,73.49904,1.50096000000001,73.49904,1.50096000000001,60,15,12.28718,-10.78622,-2.592435
4,25,31.5842,31.5842,347,0.02,NA,-6.5842,6.5842,6.5842,43.35168964,FALSE,75,68.4158,68.4158,6.58420000000001,68.4158,6.58420000000001,60,15,12.28718,-5.70298,2.490805
5,25,31.34219,31.34219,343,0.02,3152,-6.34219,6.34219,6.34219,40.2233739961,FALSE,75,68.65781,68.65781,6.34219,68.65781,6.34219,56.25,18.75,16.20673125,-9.86454125,2.248795
5,25,32.5798,32.5798,474,0.02,NA,-7.5798,7.5798,7.5798,57.45336804,FALSE,75,67.4202,67.4202,7.57980000000001,67.4202,7.57980000000001,56.25,18.75,16.20673125,-8.62693125,3.486405
5,25,50.29229,50.29229,521,0.02,NA,-25.29229,25.29229,25.29229,639.6999334441,FALSE,75,49.70771,49.70771,25.29229,49.70771,25.29229,56.25,18.75,16.20673125,9.08555875,21.198895
5,25,36.61467,36.61467,415,0.02,NA,-11.61467,11.61467,11.61467,134.9005592089,FALSE,75,63.38533,63.38533,11.61467,63.38533,11.61467,56.25,18.75,16.20673125,-4.59206125,7.521275
6,25,43.3748,43.3748,429,0.02,3672,-18.3748,18.3748,18.3748,337.63327504,FALSE,75,56.6252,56.6252,18.3748,56.6252,18.3748,52.5,22.5,20.1262825,-1.7514825,14.281405
6,25,49.99906,49.99906,672,0.02,NA,-24.99906,24.99906,24.99906,624.9530008836,FALSE,75,50.00094,50.00094,24.99906,50.00094,24.99906,52.5,22.5,20.1262825,4.8727775,20.905665
6,25,37.8287,37.8287,684,0.02,NA,-12.8287,12.8287,12.8287,164.57554369,FALSE,75,62.1713,62.1713,12.8287,62.1713,12.8287,52.5,22.5,20.1262825,-7.2975825,8.735305
7,25,37.1132,37.1132,475,0.02,NA,-12.1132,12.1132,12.1132,146.72961424,FALSE,75,62.8868,62.8868,12.1132,62.8868,12.1132,48.75,26.25,24.04583375,-11.93263375,8.019805
7,25,46.79051,46.79051,383,0.02,NA,-21.79051,21.79051,21.79051,474.8263260601,FALSE,75,53.20949,53.20949,21.79051,53.20949,21.79051,48.75,26.25,24.04583375,-2.25532375,17.697115
0,25,21.01163,21.01163,337,0.02,1820,3.98837,3.98837,3.98837,15.9070952569,FALSE,75,78.98837,78.98837,-3.98837,78.98837,3.98837,75,0,3.391025,0.597345000000001,-0.105024999999999
0,25,26.4262,26.4262,335,0.02,NA,-1.4262,1.4262,1.4262,2.03404644,FALSE,75,73.5738,73.5738,1.42619999999999,73.5738,1.42619999999999,75,0,3.391025,-1.964825,-2.667195
0,25,13.09219,13.09219,350,0.02,NA,11.90781,11.90781,11.90781,141.7959389961,FALSE,75,86.90781,86.90781,-11.90781,86.90781,11.90781,75,0,3.391025,8.516785,7.814415
0,25,14.98852,14.98852,429,0.02,NA,10.01148,10.01148,10.01148,100.2297317904,FALSE,75,85.01148,85.01148,-10.01148,85.01148,10.01148,75,0,3.391025,6.620455,5.918085
1,25,20.75986,20.75986,301,0.02,3124,4.24014,4.24014,4.24014,17.9787872196,FALSE,75,79.24014,79.24014,-4.24014,79.24014,4.24014,71.25,3.75,0.528526249999999,3.71161375,0.146745000000001
1,25,27.83155,27.83155,382,0.02,NA,-2.83155,2.83155,2.83155,8.0176754025,FALSE,75,72.16845,72.16845,2.83154999999999,72.16845,2.83154999999999,71.25,3.75,0.528526249999999,2.30302375,-1.261845
1,25,23.33873,23.33873,441,0.02,NA,1.66127,1.66127,1.66127,2.75981801290001,FALSE,75,76.66127,76.66127,-1.66127,76.66127,1.66127,71.25,3.75,0.528526249999999,1.13274375,-2.432125
1,25,21.26381,21.26381,342,0.02,NA,3.73619,3.73619,3.73619,13.9591157161,FALSE,75,78.73619,78.73619,-3.73618999999999,78.73619,3.73618999999999,71.25,3.75,0.528526249999999,3.20766375,-0.357204999999999
2,25,22.12348,22.12348,334,0.02,NA,2.87652,2.87652,2.87652,8.2743673104,FALSE,75,77.87652,77.87652,-2.87652,77.87652,2.87652,67.5,7.5,4.4480775,-1.5715575,-1.216875
2,25,26.65945,26.65945,486,0.02,NA,-1.65945,1.65945,1.65945,2.7537743025,FALSE,75,73.34055,73.34055,1.65944999999999,73.34055,1.65944999999999,67.5,7.5,4.4480775,-2.7886275,-2.433945
2,25,28.43682,28.43682,337,0.02,NA,-3.43682,3.43682,3.43682,11.8117317124,FALSE,75,71.56318,71.56318,3.43682,71.56318,3.43682,67.5,7.5,4.4480775,-1.0112575,-0.656574999999998
3,25,40.59554,40.59554,342,0.02,3472,-15.59554,15.59554,15.59554,243.2208678916,FALSE,75,59.40446,59.40446,15.59554,59.40446,15.59554,63.75,11.25,8.36762875000001,7.22791124999999,11.502145
3,25,30.8756,30.8756,378,0.02,NA,-5.8756,5.8756,5.8756,34.52267536,FALSE,75,69.1244,69.1244,5.87559999999999,69.1244,5.87559999999999,63.75,11.25,8.36762875000001,-2.49202875000001,1.782205
3,25,26.83726,26.83726,380,0.02,NA,-1.83726,1.83726,1.83726,3.3755243076,FALSE,75,73.16274,73.16274,1.83726,73.16274,1.83726,63.75,11.25,8.36762875000001,-6.53036875000001,-2.256135
3,25,26.40612,26.40612,336,0.02,NA,-1.40612,1.40612,1.40612,1.9771734544,FALSE,75,73.59388,73.59388,1.40612,73.59388,1.40612,63.75,11.25,8.36762875000001,-6.96150875000001,-2.687275
4,25,29.96431,29.96431,335,0.02,NA,-4.96431,4.96431,4.96431,24.6443737761,FALSE,75,70.03569,70.03569,4.96431,70.03569,4.96431,60,15,12.28718,-7.32287,0.870915000000002
4,25,51.43733,51.43733,435,0.02,NA,-26.43733,26.43733,26.43733,698.9324175289,FALSE,75,48.56267,48.56267,26.43733,48.56267,26.43733,60,15,12.28718,14.15015,22.343935
4,25,41.35487,41.35487,477,0.02,NA,-16.35487,16.35487,16.35487,267.4817727169,FALSE,75,58.64513,58.64513,16.35487,58.64513,16.35487,60,15,12.28718,4.06769,12.261475
5,25,42.95695,42.95695,521,0.02,NA,-17.95695,17.95695,17.95695,322.4520533025,FALSE,75,57.04305,57.04305,17.95695,57.04305,17.95695,56.25,18.75,16.20673125,1.75021875,13.863555
5,25,32.55326,32.55326,436,0.02,NA,-7.55326,7.55326,7.55326,57.0517366276,FALSE,75,67.44674,67.44674,7.55325999999999,67.44674,7.55325999999999,56.25,18.75,16.20673125,-8.65347125,3.459865
5,25,31.61348,31.61348,354,0.02,NA,-6.61348,6.61348,6.61348,43.7381177104,FALSE,75,68.38652,68.38652,6.61348,68.38652,6.61348,56.25,18.75,16.20673125,-9.59325125,2.520085
6,25,39.46524,39.46524,477,0.02,NA,-14.46524,14.46524,14.46524,209.2431682576,FALSE,75,60.53476,60.53476,14.46524,60.53476,14.46524,52.5,22.5,20.1262825,-5.6610425,10.371845
6,25,38.29051,38.29051,426,0.02,NA,-13.29051,13.29051,13.29051,176.6376560601,FALSE,75,61.70949,61.70949,13.29051,61.70949,13.29051,52.5,22.5,20.1262825,-6.8357725,9.197115
