"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
6,25,72.7630928571429,100,Inf,0.02,-47.7630928571429,47.7630928571429,75,2281.31303928005,FALSE,75,27.2369071428571,0,47.7630928571429,19.065835,55.934165,52.5,22.5,22.6226365,33.3115285,46.3920078571429
7,25,74.8529692307692,74.286,Inf,0.02,-49.8529692307692,49.8529692307692,49.286,2485.31854112402,FALSE,75,25.1470307692308,25.714,49.8529692307692,16.34557,58.65443,48.75,26.25,26.36387675,32.29055325,48.4818842307692
0,25,25.92216,26.4783,277,0.02,-0.922159999999995,0.922159999999995,1.4783,0.85037906559999,FALSE,75,74.07784,73.5217,0.922159999999991,74.07784,0.922159999999991,75,0,0.175195000000002,0.746964999999989,-0.44892500000001
1,25,33.8910631578947,34.5191,Inf,0.02,-8.89106315789474,8.89106315789474,9.5191,79.0510040776732,FALSE,75,66.1089368421053,65.4809,8.89106315789473,62.80349,12.19651,71.25,3.75,3.91643525000001,8.28007475,7.51997815789474
2,25,43.8452444444444,44.5218,Inf,0.02,-18.8452444444444,18.8452444444444,19.5218,355.143238170864,FALSE,75,56.1547555555556,55.4782,18.8452444444444,50.53928,24.46072,67.5,7.5,7.65767550000001,16.8030445,17.4741594444444
3,25,56.5353176470588,55.9653,Inf,0.02,-31.5353176470588,31.5353176470588,30.9653,994.4762591009,FALSE,75,43.4646823529412,44.0347,31.5353176470588,36.94498,38.05502,63.75,11.25,11.39891575,26.65610425,30.1642326470588
4,25,64.91026875,64.6966,Inf,0.02,-39.91026875,39.91026875,39.6966,1592.82955169723,FALSE,75,35.08973125,35.3034,39.91026875,28.071785,46.928215,60,15,15.140156,31.788059,38.53918375
5,25,61.8386533333333,61.6373,Inf,0.02,-36.8386533333333,36.8386533333333,36.6373,1357.08637941351,FALSE,75,38.1613466666667,38.3627,36.8386533333333,28.62101,46.37899,56.25,18.75,18.88139625,27.49759375,35.4675683333333
6,25,71.0773285714286,72.0628,Inf,0.02,-46.0773285714286,46.0773285714286,47.0628,2123.12020827939,FALSE,75,28.9226714285714,27.9372,46.0773285714286,20.24587,54.75413,52.5,22.5,22.6226365,32.1314935,44.7062435714286
7,25,76.9248384615385,100,Inf,0.02,-51.9248384615385,51.9248384615385,75,2696.18884925686,FALSE,75,23.0751615384615,0,51.9248384615385,14.998855,60.001145,48.75,26.25,26.36387675,33.63726825,50.5537534615384
0,25,28.010315,28.3553,297,0.02,-3.010315,3.010315,3.35530000000001,9.06199639922499,FALSE,75,71.989685,71.6447,3.01031499999999,71.989685,3.01031499999999,75,0,0.175195000000002,2.83511999999999,1.63922999999999
