"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
1,25,38.6736526315789,38.7564,1000,0,-13.6736526315789,13.6736526315789,13.7564,186.968776289086,FALSE,75,61.3263473684211,61.2436,13.6736526315789,58.26003,16.73997,71.25,3.75,3.75913899999999,12.980831,12.226372631579
2,25,47.0941388888889,47.6485,1000,0,-22.0941388888889,22.0941388888889,22.6485,488.150973241512,FALSE,75,52.9058611111111,52.3515,22.0941388888889,47.615275,27.384725,67.5,7.5,7.508658,19.876067,20.6468588888889
3,25,51.9161823529412,51.4906,1000,0,-26.9161823529412,26.9161823529412,26.4906,724.480872456782,FALSE,75,48.0838176470588,48.5094,26.9161823529412,40.871245,34.128755,63.75,11.25,11.258177,22.870578,25.4689023529412
4,25,59.26934375,59.7409,1000,0,-34.26934375,34.26934375,34.7409,1174.38792105566,FALSE,75,40.73065625,40.2591,34.26934375,32.584525,42.415475,60,15,15.007696,27.407779,32.82206375
5,25,69.32264,100,1000,0,-44.32264,44.32264,75,1964.4964165696,FALSE,75,30.67736,0,44.32264,23.00802,51.99198,56.25,18.75,18.757215,33.234765,42.87536
6,25,71.4858357142857,100,1000,0,-46.4858357142857,46.4858357142857,75,2160.93292205556,FALSE,75,28.5141642857143,0,46.4858357142857,19.959915,55.040085,52.5,22.5,22.506734,32.533351,45.0385557142857
7,25,76.8579846153846,76.7115,1000,0,-51.8579846153846,51.8579846153846,51.7115,2689.25056836947,FALSE,75,23.1420153846154,23.2885,51.8579846153846,15.04231,59.95769,48.75,26.25,26.256253,33.701437,50.4107046153846
0,25,26.24679,26.1355,1000,0,-1.24679,1.24679,1.1355,1.55448530409999,FALSE,75,73.75321,73.8645,1.24679,73.75321,1.24679,75,0,0.00961999999999819,1.23717000000001,-0.200489999999999
1,25,39.687047368421,39.5358,1000,0,-14.687047368421,14.687047368421,14.5358,215.709360402244,FALSE,75,60.312952631579,60.4642,14.687047368421,57.297305,17.702695,71.25,3.75,3.75913899999999,13.943556,13.2397673684211
2,25,47.8800555555556,48.2475,1000,0,-22.8800555555556,22.8800555555556,23.2475,523.496942225309,FALSE,75,52.1199444444444,51.7525,22.8800555555556,46.90795,28.09205,67.5,7.5,7.508658,20.583392,21.4327755555556
3,25,58.6503882352941,58.2124,1000,0,-33.6503882352941,33.6503882352941,33.2124,1132.34862838602,FALSE,75,41.3496117647059,41.7876,33.6503882352941,35.14717,39.85283,63.75,11.25,11.258177,28.594653,32.2031082352941
4,25,63.64915,63.7343,1000,0,-38.64915,38.64915,38.7343,1493.7567957225,FALSE,75,36.35085,36.2657,38.64915,29.08068,45.91932,60,15,15.007696,30.911624,37.20187
5,25,68.8971266666667,100,1000,0,-43.8971266666667,43.8971266666667,75,1926.95772958938,FALSE,75,31.1028733333333,0,43.8971266666667,23.327155,51.672845,56.25,18.75,18.757215,32.91563,42.4498466666667
6,25,74.58325,75.2877,1000,0,-49.58325,49.58325,50.2877,2458.4986805625,FALSE,75,25.41675,24.7123,49.58325,17.791725,57.208275,52.5,22.5,22.506734,34.701541,48.13597
7,25,76.7061538461539,76.616,1000,0,-51.7061538461539,51.7061538461539,51.616,2673.52634556213,FALSE,75,23.2938461538461,23.384,51.7061538461539,15.141,59.859,48.75,26.25,26.256253,33.602747,50.2588738461539
0,25,21.26462,21.1253,1000,0,3.73538,3.73538,3.8747,13.9530637444,FALSE,75,78.73538,78.8747,-3.73537999999999,78.73538,3.73537999999999,75,0,0.00961999999999819,3.72575999999999,2.2881
1,25,37.5795473684211,37.6181,1000,0,-12.5795473684211,12.5795473684211,12.6181,158.245011994349,FALSE,75,62.4204526315789,62.3819,12.5795473684211,59.29943,15.70057,71.25,3.75,3.75913899999999,11.941431,11.1322673684211
2,25,49.1718555555556,48.9872,1000,0,-24.1718555555556,24.1718555555556,23.9872,584.278600998642,FALSE,75,50.8281444444444,51.0128,24.1718555555556,45.74533,29.25467,67.5,7.5,7.508658,21.746012,22.7245755555556
3,25,54.5792647058823,55.252,1000,0,-29.5792647058823,29.5792647058823,30.252,874.932900540657,FALSE,75,45.4207352941177,44.748,29.5792647058823,38.607625,36.392375,63.75,11.25,11.258177,25.134198,28.1319847058823
4,25,60.34335625,60.0427,1000,0,-35.34335625,35.34335625,35.0427,1249.15283101441,FALSE,75,39.65664375,39.9573,35.34335625,31.725315,43.274685,60,15,15.007696,28.266989,33.89607625
5,25,69.9552133333333,100,1000,0,-44.9552133333333,44.9552133333333,75,2020.97120584551,FALSE,75,30.0447866666667,0,44.9552133333333,22.53359,52.46641,56.25,18.75,18.757215,33.709195,43.5079333333333
6,25,75.7996714285714,76.6352,1000,0,-50.7996714285714,50.7996714285714,51.6352,2580.60661725082,FALSE,75,24.2003285714286,23.3648,50.7996714285714,16.94023,58.05977,52.5,22.5,22.506734,35.553036,49.3523914285714
7,25,75.6252076923077,100,1000,0,-50.6252076923077,50.6252076923077,75,2562.91165388929,FALSE,75,24.3747923076923,0,50.6252076923077,15.843615,59.156385,48.75,26.25,26.256253,32.900132,49.1779276923077
0,25,26.037215,26.0072,1000,0,-1.037215,1.037215,1.0072,1.07581495622501,FALSE,75,73.962785,73.9928,1.037215,73.962785,1.037215,75,0,0.00961999999999819,1.02759500000001,-0.410064999999992
1,25,36.6253578947368,36.201,1000,0,-11.6253578947368,11.6253578947368,11.201,135.14894618072,FALSE,75,63.3746421052632,63.799,11.6253578947368,60.20591,14.79409,71.25,3.75,3.75913899999999,11.034951,10.1780778947368
2,25,47.3759444444444,47.6402,1000,0,-22.3759444444444,22.3759444444444,22.6402,500.682889780864,FALSE,75,52.6240555555556,52.3598,22.3759444444444,47.36165,27.63835,67.5,7.5,7.508658,20.129692,20.9286644444444
3,25,55.2119941176471,55.715,1000,0,-30.2119941176471,30.2119941176471,30.715,912.764588564741,FALSE,75,44.7880058823529,44.285,30.2119941176471,38.069805,36.930195,63.75,11.25,11.258177,25.672018,28.7647141176471
