"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
6,25,47.61293,47.61293,1000,0,NA,-22.61293,22.61293,22.61293,511.3446031849,FALSE,75,52.38707,52.38707,22.61293,52.38707,22.61293,52.5,22.5,17.7972075,4.81572250000001,15.894655
7,25,58.31815,58.31815,1000,0,NA,-33.31815,33.31815,33.31815,1110.0991194225,FALSE,75,41.68185,41.68185,33.31815,41.68185,33.31815,48.75,26.25,21.88312125,11.43502875,26.599875
0,25,23.93261,23.93261,1000,0,NA,1.06739,1.06739,1.06739,1.1393214121,FALSE,75,76.06739,76.06739,-1.06739,76.06739,1.06739,75,0,6.71827500000001,-5.65088500000001,-5.650885
0,25,15.29122,15.29122,1000,0,NA,9.70878,9.70878,9.70878,94.2604090884,FALSE,75,84.70878,84.70878,-9.70878,84.70878,9.70878,75,0,6.71827500000001,2.990505,2.990505
1,25,23.83958,23.83958,1000,0,NA,1.16042,1.16042,1.16042,1.3465745764,FALSE,75,76.16042,76.16042,-1.16042,76.16042,1.16042,71.25,3.75,2.63236125,-1.47194125,-5.557855
1,25,13.99609,13.99609,1000,0,NA,11.00391,11.00391,11.00391,121.0860352881,FALSE,75,86.00391,86.00391,-11.00391,86.00391,11.00391,71.25,3.75,2.63236125,8.37154875,4.285635
2,25,20.41005,20.41005,1000,0,NA,4.58995,4.58995,4.58995,21.0676410025,FALSE,75,79.58995,79.58995,-4.58995,79.58995,4.58995,67.5,7.5,1.4535525,3.1363975,-2.128325
2,25,30.92629,30.92629,1000,0,NA,-5.92629,5.92629,5.92629,35.1209131641,FALSE,75,69.07371,69.07371,5.92628999999999,69.07371,5.92628999999999,67.5,7.5,1.4535525,4.4727375,-0.791984999999999
3,25,41.74098,41.74098,1000,0,NA,-16.74098,16.74098,16.74098,280.2604113604,FALSE,75,58.25902,58.25902,16.74098,58.25902,16.74098,63.75,11.25,5.53946625,11.20151375,10.022705
3,25,14.56121,14.56121,1000,0,NA,10.43879,10.43879,10.43879,108.9683366641,FALSE,75,85.43879,85.43879,-10.43879,85.43879,10.43879,63.75,11.25,5.53946625,4.89932375,3.720515
4,25,20.35438,20.35438,1000,0,NA,4.64562,4.64562,4.64562,21.5817851844,FALSE,75,79.64562,79.64562,-4.64562000000001,79.64562,4.64562000000001,60,15,9.62537999999999,-4.97975999999999,-2.072655
5,25,34.23131,34.23131,1000,0,NA,-9.23131,9.23131,9.23131,85.2170843161,FALSE,75,65.76869,65.76869,9.23131000000001,65.76869,9.23131000000001,56.25,18.75,13.71129375,-4.47998375,2.513035
6,25,29.22115,29.22115,1000,0,NA,-4.22115,4.22115,4.22115,17.8181073225,FALSE,75,70.77885,70.77885,4.22114999999999,70.77885,4.22114999999999,52.5,22.5,17.7972075,-13.5760575,-2.497125
7,25,50.23127,50.23127,1000,0,NA,-25.23127,25.23127,25.23127,636.6169858129,FALSE,75,49.76873,49.76873,25.23127,49.76873,25.23127,48.75,26.25,21.88312125,3.34814874999999,18.512995
0,25,13.94813,13.94813,1000,0,NA,11.05187,11.05187,11.05187,122.1438304969,FALSE,75,86.05187,86.05187,-11.05187,86.05187,11.05187,75,0,6.71827500000001,4.33359499999999,4.333595
0,25,23.89362,23.89362,1000,0,NA,1.10638,1.10638,1.10638,1.2240767044,FALSE,75,76.10638,76.10638,-1.10638,76.10638,1.10638,75,0,6.71827500000001,-5.611895,-5.611895
1,25,15.62359,15.62359,1000,0,NA,9.37641,9.37641,9.37641,87.9170644881,FALSE,75,84.37641,84.37641,-9.37640999999999,84.37641,9.37640999999999,71.25,3.75,2.63236125,6.74404875,2.658135
1,25,24.07229,24.07229,1000,0,NA,0.927710000000001,0.927710000000001,0.927710000000001,0.860645844100002,FALSE,75,75.92771,75.92771,-0.927710000000005,75.92771,0.927710000000005,71.25,3.75,2.63236125,-1.70465125,-5.790565
2,25,25.45394,25.45394,1000,0,NA,-0.453940000000003,0.453940000000003,0.453940000000003,0.206061523600003,FALSE,75,74.54606,74.54606,0.453940000000003,74.54606,0.453940000000003,67.5,7.5,1.4535525,-0.999612499999998,-6.264335
2,25,28.89464,28.89464,1000,0,NA,-3.89464,3.89464,3.89464,15.1682207296,FALSE,75,71.10536,71.10536,3.89464,71.10536,3.89464,67.5,7.5,1.4535525,2.4410875,-2.823635
3,25,15.35256,15.35256,1000,0,NA,9.64744,9.64744,9.64744,93.0730985536,FALSE,75,84.64744,84.64744,-9.64744,84.64744,9.64744,63.75,11.25,5.53946625,4.10797375,2.929165
3,25,42.89403,42.89403,1000,0,NA,-17.89403,17.89403,17.89403,320.1963096409,FALSE,75,57.10597,57.10597,17.89403,57.10597,17.89403,63.75,11.25,5.53946625,12.35456375,11.175755
4,25,25.90683,25.90683,1000,0,NA,-0.906829999999996,0.906829999999996,0.906829999999996,0.822340648899992,FALSE,75,74.09317,74.09317,0.906829999999999,74.09317,0.906829999999999,60,15,9.62537999999999,-8.71855,-5.811445
5,25,22.34874,22.34874,1000,0,NA,2.65126,2.65126,2.65126,7.0291795876,FALSE,75,77.65126,77.65126,-2.65126000000001,77.65126,2.65126000000001,56.25,18.75,13.71129375,-11.06003375,-4.067015
6,25,48.49103,48.49103,1000,0,NA,-23.49103,23.49103,23.49103,551.8284904609,FALSE,75,51.50897,51.50897,23.49103,51.50897,23.49103,52.5,22.5,17.7972075,5.69382250000001,16.772755
7,25,28.44976,28.44976,1000,0,NA,-3.44976,3.44976,3.44976,11.9008440576,FALSE,75,71.55024,71.55024,3.44976,71.55024,3.44976,48.75,26.25,21.88312125,-18.43336125,-3.268515
0,25,17.13212,17.13212,1000,0,NA,7.86788,7.86788,7.86788,61.9035356944,FALSE,75,82.86788,82.86788,-7.86788,82.86788,7.86788,75,0,6.71827500000001,1.14960499999999,1.149605
0,25,24.09821,24.09821,1000,0,NA,0.901789999999998,0.901789999999998,0.901789999999998,0.813225204099997,FALSE,75,75.90179,75.90179,-0.901790000000005,75.90179,0.901790000000005,75,0,6.71827500000001,-5.81648500000001,-5.816485
1,25,16.10876,16.10876,1000,0,NA,8.89124,8.89124,8.89124,79.0541487376,FALSE,75,83.89124,83.89124,-8.89124,83.89124,8.89124,71.25,3.75,2.63236125,6.25887875,2.172965
1,25,23.51933,23.51933,1000,0,NA,1.48067,1.48067,1.48067,2.1923836489,FALSE,75,76.48067,76.48067,-1.48067,76.48067,1.48067,71.25,3.75,2.63236125,-1.15169125,-5.237605
2,25,17.72479,17.72479,1000,0,NA,7.27521,7.27521,7.27521,52.9286805441,FALSE,75,82.27521,82.27521,-7.27521,82.27521,7.27521,67.5,7.5,1.4535525,5.8216575,0.556934999999998
2,25,35.61661,35.61661,1000,0,NA,-10.61661,10.61661,10.61661,112.7124078921,FALSE,75,64.38339,64.38339,10.61661,64.38339,10.61661,67.5,7.5,1.4535525,9.1630575,3.898335
3,25,27.34661,27.34661,1000,0,NA,-2.34661,2.34661,2.34661,5.50657849209999,FALSE,75,72.65339,72.65339,2.34661,72.65339,2.34661,63.75,11.25,5.53946625,-3.19285625000001,-4.371665
3,25,13.42764,13.42764,1000,0,NA,11.57236,11.57236,11.57236,133.9195159696,FALSE,75,86.57236,86.57236,-11.57236,86.57236,11.57236,63.75,11.25,5.53946625,6.03289375,4.854085
4,25,22.84279,22.84279,1000,0,NA,2.15721,2.15721,2.15721,4.65355498410001,FALSE,75,77.15721,77.15721,-2.15721000000001,77.15721,2.15721000000001,60,15,9.62537999999999,-7.46816999999999,-4.561065
5,25,24.42687,24.42687,1000,0,NA,0.573129999999999,0.573129999999999,0.573129999999999,0.328477996899999,FALSE,75,75.57313,75.57313,-0.573129999999992,75.57313,0.573129999999992,56.25,18.75,13.71129375,-13.13816375,-6.145145
6,25,51.2258,51.2258,1000,0,NA,-26.2258,26.2258,26.2258,687.79258564,FALSE,75,48.7742,48.7742,26.2258,48.7742,26.2258,52.5,22.5,17.7972075,8.42859250000001,19.507525
7,25,40.45497,40.45497,1000,0,NA,-15.45497,15.45497,15.45497,238.8560977009,FALSE,75,59.54503,59.54503,15.45497,59.54503,15.45497,48.75,26.25,21.88312125,-6.42815125,8.736695
0,25,23.57868,23.57868,1000,0,NA,1.42132,1.42132,1.42132,2.0201505424,FALSE,75,76.42132,76.42132,-1.42132000000001,76.42132,1.42132000000001,75,0,6.71827500000001,-5.296955,-5.296955
0,25,21.01989,21.01989,1000,0,NA,3.98011,3.98011,3.98011,15.8412756121,FALSE,75,78.98011,78.98011,-3.98011,78.98011,3.98011,75,0,6.71827500000001,-2.73816500000001,-2.738165
1,25,14.86504,14.86504,1000,0,NA,10.13496,10.13496,10.13496,102.7174142016,FALSE,75,85.13496,85.13496,-10.13496,85.13496,10.13496,71.25,3.75,2.63236125,7.50259875,3.416685
1,25,29.27829,29.27829,1000,0,NA,-4.27829,4.27829,4.27829,18.3037653241,FALSE,75,70.72171,70.72171,4.27829,70.72171,4.27829,71.25,3.75,2.63236125,1.64592875,-2.439985
2,25,24.16094,24.16094,1000,0,NA,0.83906,0.83906,0.83906,0.7040216836,FALSE,75,75.83906,75.83906,-0.839060000000003,75.83906,0.839060000000003,67.5,7.5,1.4535525,-0.614492500000001,-5.879215
2,25,15.50756,15.50756,1000,0,NA,9.49244,9.49244,9.49244,90.1064171536,FALSE,75,84.49244,84.49244,-9.49244,84.49244,9.49244,67.5,7.5,1.4535525,8.0388875,2.774165
3,25,30.05638,30.05638,1000,0,NA,-5.05638,5.05638,5.05638,25.5669787044,FALSE,75,69.94362,69.94362,5.05638,69.94362,5.05638,63.75,11.25,5.53946625,-0.483086250000003,-1.661895
3,25,39.61169,39.61169,1000,0,NA,-14.61169,14.61169,14.61169,213.5014846561,FALSE,75,60.38831,60.38831,14.61169,60.38831,14.61169,63.75,11.25,5.53946625,9.07222374999999,7.893415
0,25,27.17664,27.17664,1000,0,NA,-2.17664,2.17664,2.17664,4.73776168960001,FALSE,75,72.82336,72.82336,2.17664000000001,72.82336,2.17664000000001,75,0,6.71827500000001,-4.541635,-4.541635
1,25,23.15051,23.15051,1000,0,NA,1.84949,1.84949,1.84949,3.4206132601,FALSE,75,76.84949,76.84949,-1.84949,76.84949,1.84949,71.25,3.75,2.63236125,-0.782871250000003,-4.868785
2,25,22.44167,22.44167,1000,0,NA,2.55833,2.55833,2.55833,6.54505238890001,FALSE,75,77.55833,77.55833,-2.55833,77.55833,2.55833,67.5,7.5,1.4535525,1.1047775,-4.159945
3,25,22.46281,22.46281,1000,0,NA,2.53719,2.53719,2.53719,6.43733309609999,FALSE,75,77.53719,77.53719,-2.53719,77.53719,2.53719,63.75,11.25,5.53946625,-3.00227625,-4.181085
0,25,14.45335,14.45335,1000,0,NA,10.54665,10.54665,10.54665,111.2318262225,FALSE,75,85.54665,85.54665,-10.54665,85.54665,10.54665,75,0,6.71827500000001,3.82837499999999,3.828375
1,25,25.04068,25.04068,1000,0,NA,-0.0406799999999983,0.0406799999999983,0.0406799999999983,0.00165486239999986,FALSE,75,74.95932,74.95932,0.0406799999999947,74.95932,0.0406799999999947,71.25,3.75,2.63236125,-2.59168125,-6.677595
